[Epoch 175/5000][train LL: -225.68; val LL: -226.56].....[train forward+backward+step 3.19; val forward 3.13]
[Epoch 176/5000][train LL: -225.46; val LL: -226.37].....[train forward+backward+step 3.31; val forward 3.13]
[Epoch 177/5000][train LL: -225.26; val LL: -226.16].....[train forward+backward+step 3.23; val forward 3.16]
[Epoch 178/5000][train LL: -225.04; val LL: -225.90].....[train forward+backward+step 3.08; val forward 2.88]
[Epoch 179/5000][train LL: -224.76; val LL: -225.57].....[train forward+backward+step 3.18; val forward 3.09]
[Epoch 180/5000][train LL: -224.42; val LL: -225.26].....[train forward+backward+step 3.28; val forward 3.24]
[Epoch 181/5000][train LL: -224.11; val LL: -224.94].....[train forward+backward+step 3.22; val forward 3.26]
[Epoch 182/5000][train LL: -223.76; val LL: -224.64].....[train forward+backward+step 3.21; val forward 3.71]
[Epoch 183/5000][train LL: -223.45; val LL: -224.38].....[train forward+backward+step 3.25; val forward 3.21]
[Epoch 184/5000][train LL: -223.19; val LL: -224.15].....[train forward+backward+step 3.32; val forward 3.20]
[Epoch 185/5000][train LL: -222.97; val LL: -223.95].....[train forward+backward+step 3.28; val forward 3.59]
[Epoch 186/5000][train LL: -222.76; val LL: -223.69].....[train forward+backward+step 3.22; val forward 3.13]
[Epoch 187/5000][train LL: -222.50; val LL: -223.36].....[train forward+backward+step 3.27; val forward 3.17]
[Epoch 188/5000][train LL: -222.15; val LL: -222.94].....[train forward+backward+step 3.31; val forward 3.07]
[Epoch 189/5000][train LL: -221.74; val LL: -222.54].....[train forward+backward+step 3.39; val forward 3.04]
[Epoch 190/5000][train LL: -221.32; val LL: -222.23].....[train forward+backward+step 3.22; val forward 3.09]
[Epoch 191/5000][train LL: -221.01; val LL: -222.00].....[train forward+backward+step 3.21; val forward 3.08]
[Epoch 192/5000][train LL: -220.78; val LL: -221.77].....[train forward+backward+step 3.13; val forward 3.02]
[Epoch 193/5000][train LL: -220.56; val LL: -221.60].....[train forward+backward+step 3.14; val forward 3.02]
[Epoch 194/5000][train LL: -220.36; val LL: -221.40].....[train forward+backward+step 3.14; val forward 3.16]
[Epoch 195/5000][train LL: -220.17; val LL: -221.24].....[train forward+backward+step 3.21; val forward 3.21]
[Epoch 196/5000][train LL: -219.99; val LL: -221.10].....[train forward+backward+step 3.10; val forward 2.88]
[Epoch 197/5000][train LL: -219.84; val LL: -220.94].....[train forward+backward+step 3.05; val forward 2.87]
[Epoch 198/5000][train LL: -219.66; val LL: -220.74].....[train forward+backward+step 3.00; val forward 2.86]
[Epoch 199/5000][train LL: -219.46; val LL: -220.50].....[train forward+backward+step 3.01; val forward 2.87]
[Epoch 200/5000][train LL: -219.21; val LL: -220.24].....[train forward+backward+step 3.01; val forward 2.97]
[Epoch 201/5000][train LL: -218.94; val LL: -219.96].....[train forward+backward+step 3.03; val forward 2.89]
[Epoch 202/5000][train LL: -218.65; val LL: -219.64].....[train forward+backward+step 3.03; val forward 2.91]
[Epoch 203/5000][train LL: -218.35; val LL: -219.36].....[train forward+backward+step 3.03; val forward 2.90]
[Epoch 204/5000][train LL: -218.06; val LL: -219.12].....[train forward+backward+step 3.03; val forward 2.89]
[Epoch 205/5000][train LL: -217.82; val LL: -218.92].....[train forward+backward+step 3.02; val forward 2.89]
[Epoch 206/5000][train LL: -217.61; val LL: -218.76].....[train forward+backward+step 3.06; val forward 2.90]
[Epoch 207/5000][train LL: -217.46; val LL: -218.58].....[train forward+backward+step 3.03; val forward 2.90]
[Epoch 208/5000][train LL: -217.27; val LL: -218.36].....[train forward+backward+step 3.03; val forward 2.89]
[Epoch 209/5000][train LL: -217.05; val LL: -218.06].....[train forward+backward+step 3.02; val forward 2.90]
[Epoch 210/5000][train LL: -216.75; val LL: -217.72].....[train forward+backward+step 3.03; val forward 2.89]
[Epoch 211/5000][train LL: -216.43; val LL: -217.39].....[train forward+backward+step 3.02; val forward 2.92]
