[Epoch 109/5000][train LL: -293.22; val LL: -359.85].....[train forward+backward+step 32.69; val forward 2.88]
[Epoch 110/5000][train LL: -292.22; val LL: -359.91].....[train forward+backward+step 35.50; val forward 2.64]
[Epoch 111/5000][train LL: -292.42; val LL: -358.78].....[train forward+backward+step 32.60; val forward 2.29]
[Epoch 112/5000][train LL: -291.33; val LL: -358.43].....[train forward+backward+step 35.37; val forward 2.62]
[Epoch 113/5000][train LL: -290.22; val LL: -357.95].....[train forward+backward+step 33.57; val forward 2.80]
[Epoch 114/5000][train LL: -289.96; val LL: -357.27].....[train forward+backward+step 34.25; val forward 2.59]
[Epoch 115/5000][train LL: -288.42; val LL: -357.04].....[train forward+backward+step 34.49; val forward 2.87]
[Epoch 116/5000][train LL: -288.06; val LL: -356.19].....[train forward+backward+step 33.47; val forward 2.53]
[Epoch 117/5000][train LL: -287.71; val LL: -355.62].....[train forward+backward+step 35.23; val forward 2.65]
[Epoch 118/5000][train LL: -286.76; val LL: -355.51].....[train forward+backward+step 33.64; val forward 2.33]
[Epoch 119/5000][train LL: -285.82; val LL: -354.97].....[train forward+backward+step 33.86; val forward 2.51]
[Epoch 120/5000][train LL: -285.21; val LL: -355.09].....[train forward+backward+step 34.35; val forward 2.74]
[Epoch 121/5000][train LL: -284.47; val LL: -355.11].....[train forward+backward+step 34.03; val forward 2.61]
[Epoch 122/5000][train LL: -284.82; val LL: -354.42].....[train forward+backward+step 34.15; val forward 2.74]
[Epoch 123/5000][train LL: -284.07; val LL: -354.18].....[train forward+backward+step 34.33; val forward 2.57]
[Epoch 124/5000][train LL: -283.80; val LL: -353.77].....[train forward+backward+step 34.01; val forward 2.20]
[Epoch 125/5000][train LL: -283.19; val LL: -353.47].....[train forward+backward+step 34.26; val forward 2.45]
[Epoch 126/5000][train LL: -282.46; val LL: -353.08].....[train forward+backward+step 33.01; val forward 2.68]
[Epoch 127/5000][train LL: -281.61; val LL: -352.94].....[train forward+backward+step 35.05; val forward 2.86]
[Epoch 128/5000][train LL: -281.35; val LL: -352.74].....[train forward+backward+step 33.90; val forward 2.73]
[Epoch 129/5000][train LL: -281.14; val LL: -352.94].....[train forward+backward+step 34.75; val forward 2.46]
[Epoch 130/5000][train LL: -280.73; val LL: -352.27].....[train forward+backward+step 32.53; val forward 2.83]
[Epoch 131/5000][train LL: -280.21; val LL: -352.23].....[train forward+backward+step 33.45; val forward 2.46]
[Epoch 132/5000][train LL: -279.37; val LL: -352.09].....[train forward+backward+step 33.93; val forward 2.70]
[Epoch 133/5000][train LL: -279.28; val LL: -351.95].....[train forward+backward+step 33.28; val forward 2.76]
[Epoch 134/5000][train LL: -278.92; val LL: -351.81].....[train forward+backward+step 35.31; val forward 2.95]
[Epoch 135/5000][train LL: -278.55; val LL: -351.15].....[train forward+backward+step 32.36; val forward 2.81]
[Epoch 136/5000][train LL: -277.65; val LL: -350.69].....[train forward+backward+step 33.51; val forward 2.61]
[Epoch 137/5000][train LL: -277.19; val LL: -350.49].....[train forward+backward+step 33.34; val forward 2.85]
[Epoch 138/5000][train LL: -276.81; val LL: -349.98].....[train forward+backward+step 33.98; val forward 2.70]
[Epoch 139/5000][train LL: -276.66; val LL: -349.60].....[train forward+backward+step 34.62; val forward 2.48]
[Epoch 140/5000][train LL: -275.18; val LL: -349.54].....[train forward+backward+step 33.42; val forward 2.78]
[Epoch 141/5000][train LL: -275.05; val LL: -350.05].....[train forward+backward+step 33.98; val forward 2.59]
[Epoch 142/5000][train LL: -275.24; val LL: -349.29].....[train forward+backward+step 33.98; val forward 2.73]
[Epoch 143/5000][train LL: -274.10; val LL: -348.71].....[train forward+backward+step 33.55; val forward 2.22]
[Epoch 144/5000][train LL: -273.50; val LL: -348.68].....[train forward+backward+step 36.15; val forward 2.51]
[Epoch 145/5000][train LL: -272.93; val LL: -348.13].....[train forward+backward+step 31.41; val forward 2.74]
[Epoch 146/5000][train LL: -272.53; val LL: -347.90].....[train forward+backward+step 35.12; val forward 2.27]
[Epoch 147/5000][train LL: -272.61; val LL: -347.99].....[train forward+backward+step 33.04; val forward 2.89]
[Epoch 148/5000][train LL: -271.32; val LL: -348.33].....[train forward+backward+step 34.69; val forward 2.37]
[Epoch 149/5000][train LL: -271.92; val LL: -347.64].....[train forward+backward+step 33.77; val forward 2.90]
[Epoch 150/5000][train LL: -271.14; val LL: -347.46].....[train forward+backward+step 33.15; val forward 2.48]
[Epoch 151/5000][train LL: -270.73; val LL: -347.04].....[train forward+backward+step 34.89; val forward 2.68]
[Epoch 152/5000][train LL: -270.15; val LL: -346.80].....[train forward+backward+step 31.22; val forward 2.77]
[Epoch 153/5000][train LL: -270.06; val LL: -347.35].....[train forward+backward+step 35.25; val forward 2.74]
[Epoch 154/5000][train LL: -268.81; val LL: -346.50].....[train forward+backward+step 32.26; val forward 2.83]
[Epoch 155/5000][train LL: -268.59; val LL: -346.68].....[train forward+backward+step 35.08; val forward 2.15]
[Epoch 156/5000][train LL: -268.68; val LL: -346.45].....[train forward+backward+step 34.15; val forward 2.85]
[Epoch 157/5000][train LL: -268.08; val LL: -346.14].....[train forward+backward+step 32.33; val forward 2.78]
[Epoch 158/5000][train LL: -267.84; val LL: -346.01].....[train forward+backward+step 32.90; val forward 2.39]
[Epoch 159/5000][train LL: -267.32; val LL: -345.38].....[train forward+backward+step 29.64; val forward 2.62]
[Epoch 160/5000][train LL: -266.99; val LL: -345.48].....[train forward+backward+step 36.17; val forward 2.66]
[Epoch 161/5000][train LL: -266.15; val LL: -345.94].....[train forward+backward+step 32.42; val forward 2.81]
[Epoch 162/5000][train LL: -266.41; val LL: -344.97].....[train forward+backward+step 33.43; val forward 2.28]
[Epoch 163/5000][train LL: -265.61; val LL: -344.91].....[train forward+backward+step 34.69; val forward 2.90]
[Epoch 164/5000][train LL: -264.94; val LL: -344.94].....[train forward+backward+step 33.39; val forward 2.79]
[Epoch 165/5000][train LL: -265.21; val LL: -344.41].....[train forward+backward+step 35.33; val forward 2.87]
[Epoch 166/5000][train LL: -264.28; val LL: -344.65].....[train forward+backward+step 33.04; val forward 2.69]
[Epoch 167/5000][train LL: -264.70; val LL: -344.47].....[train forward+backward+step 33.97; val forward 2.07]
[Epoch 168/5000][train LL: -264.43; val LL: -344.74].....[train forward+backward+step 34.30; val forward 2.65]
[Epoch 169/5000][train LL: -263.63; val LL: -344.21].....[train forward+backward+step 33.72; val forward 2.68]
[Epoch 170/5000][train LL: -263.54; val LL: -343.89].....[train forward+backward+step 34.95; val forward 2.57]
[Epoch 171/5000][train LL: -263.40; val LL: -343.96].....[train forward+backward+step 33.35; val forward 2.57]
[Epoch 172/5000][train LL: -262.39; val LL: -344.10].....[train forward+backward+step 35.03; val forward 2.56]
[Epoch 173/5000][train LL: -261.45; val LL: -343.68].....[train forward+backward+step 32.70; val forward 2.85]
[Epoch 174/5000][train LL: -262.66; val LL: -343.57].....[train forward+backward+step 34.48; val forward 2.26]
[Epoch 175/5000][train LL: -261.93; val LL: -343.26].....[train forward+backward+step 34.48; val forward 2.89]
[Epoch 176/5000][train LL: -261.19; val LL: -342.86].....[train forward+backward+step 32.49; val forward 2.71]
[Epoch 177/5000][train LL: -261.30; val LL: -342.70].....[train forward+backward+step 34.93; val forward 2.76]
[Epoch 178/5000][train LL: -260.83; val LL: -342.46].....[train forward+backward+step 32.37; val forward 2.78]
[Epoch 179/5000][train LL: -260.63; val LL: -342.78].....[train forward+backward+step 35.72; val forward 2.35]
[Epoch 180/5000][train LL: -259.79; val LL: -342.93].....[train forward+backward+step 33.56; val forward 2.79]
[Epoch 181/5000][train LL: -259.70; val LL: -342.59].....[train forward+backward+step 34.39; val forward 2.68]
[Epoch 182/5000][train LL: -259.49; val LL: -342.02].....[train forward+backward+step 34.09; val forward 2.93]
[Epoch 183/5000][train LL: -259.44; val LL: -342.06].....[train forward+backward+step 32.76; val forward 2.57]
[Epoch 184/5000][train LL: -259.02; val LL: -342.19].....[train forward+backward+step 34.26; val forward 2.77]
[Epoch 185/5000][train LL: -259.02; val LL: -342.05].....[train forward+backward+step 32.93; val forward 2.83]
